date,implied_vol,implied_vol_smooth,implied_vol_percentile,price_median,turnover_total,parity_median,premium_median,floor_premium_median,floor_median,remaining_median,ytm_median
2020-06-24,18.50925827934606,19.1839619667035,19.10299003322259,113.0,197.28089065,96.745,16.73,25.985,91.05,4.873972602739726,0.3247999995946884
2020-06-29,18.24040031871579,19.05936207706704,16.25207296849088,112.795,197.42229085,95.805,17.58,24.9,91.1,4.860273972602739,0.4394499957561493
2020-06-30,17.59104573753469,18.9351686060454,10.09933774834437,112.7,228.82120072,96.85,16.57,25.5,91.1,4.915068493150685,0.4174000024795532
2020-07-01,17.61899899893535,18.84473419767658,10.41322314049587,113.305,236.47866144,97.805,15.805,26.195,91.2,4.926027397260274,0.2938500046730042
2020-07-02,17.80675172155379,18.77987788073415,11.71617161716172,115.17,297.86708379,99.22,15.72,29.06,91.3,4.936986301369863,-0.09269999712705612
2020-07-03,19.47758634940121,18.79935101864406,39.53871499176277,116.005,343.02751813,101.325,16.14,30.52,91.2,4.935616438356165,-0.4766499996185303
2020-07-06,19.94921875,18.82135717106638,46.875,119.6,475.39463123,105.88,14.65,33.96,91.0,4.928767123287671,-1.070600032806396
2020-07-07,20.33203125,18.87184227128229,51.72413793103448,120.085,472.78789831,107.395,13.77,34.945,90.8,4.93972602739726,-1.027350008487701
2020-07-08,19.56640625,18.91314407105117,42.45901639344262,121.67,505.87521196,109.19,12.34,37.32,90.7,4.942465753424657,-1.213299989700317
2020-07-09,18.896484375,18.91483209600015,29.29623567921441,123.0,554.1099491,112.31,11.47,39.0,90.5,4.93972602739726,-1.500200033187866
2020-07-10,19.18359375,18.93716282516681,35.94771241830065,121.5,487.0396922,111.1,11.95,38.44,90.4,4.936986301369863,-1.118000030517578
2020-07-13,19.33677302807117,18.95183911360252,38.66231647634584,124.6,570.53999543,115.1,10.62,42.675,90.1,4.938356164383562,-1.542199969291687
2020-07-14,18.705078125,18.93588859276919,24.4299674267101,123.9,525.94984601,115.11,10.42,41.69,90.1,4.942465753424657,-1.402300000190735
2020-07-15,18.322265625,18.89463214650608,17.5609756097561,122.0,510.15902328,111.53,10.35,38.69,90.05,4.961643835616439,-1.214499950408936
2020-07-16,18.2164991988277,18.8334639988967,16.23376623376623,118.0,470.27731357,106.12,12.11,34.41,90.1,4.987671232876712,-0.6126000285148621
2020-07-17,18.48421429562508,18.77604279067784,19.28687196110211,118.0,479.62717229,107.03,11.8,34.47,90.2,5.013698630136986,-0.5482000112533569
2020-07-20,18.130859375,18.7253354322797,15.21035598705502,121.9,396.55826627,111.41,10.61,38.20999999999999,90.35,5.017808219178082,-1.152450025081635
2020-07-21,18.32615415910648,18.69675411258326,18.09369951534733,121.475,375.01690574,110.825,10.39,37.935,90.6,5.015068493150685,-1.096749961376191
2020-07-22,18.37085516834917,18.67923313902823,18.70967741935484,122.475,408.72803592,111.49,10.75,39.6,90.8,5.012328767123288,-1.307200014591217
2020-07-23,19.02002434150109,18.68905545890771,32.2061191626409,122.5,411.09313524,109.68,11.19,38.9,91.0,5.021917808219178,-1.313899993896484
2020-07-24,19.56166064049587,18.71760820942424,41.31832797427653,119.69,380.81438197,105.05,14.44,35.02,91.1,5.06027397260274,-0.9650999903678894
2020-07-27,18.9806419272283,18.73317387783185,31.94221508828251,118.97,302.21547501,104.36,13.3,35.63,91.2,5.052054794520548,-0.8050000071525574
2020-07-28,18.55050594674685,18.72802147189008,21.47435897435897,119.99,362.01854378,106.66,12.22,35.27,91.1,5.049315068493151,-1.036100029945374
2020-07-29,18.50853681858734,18.70551957417632,20.0,120.785,374.77163729,108.97,11.495,36.765,91.25,5.046575342465753,-1.300650000572205
2020-07-30,19.18359375,18.7137069360748,37.06070287539936,121.14,330.47764802,107.865,12.17,36.17,91.15,5.043835616438356,-1.28175002336502
2020-07-31,19.94921875,18.75606460600087,48.32535885167464,121.995,378.4748852,108.745,11.89,37.395,91.05,5.041095890410959,-1.444050014019012
2020-08-03,19.56640625,18.79753596016753,43.94904458598726,123.915,399.38416426,112.89,9.665,41.13,91.0,5.032876712328767,-1.783300042152405
2020-08-04,18.90893108260177,18.80433105875426,30.36565977742448,122.915,421.0224324,111.945,9.620000000000001,39.815,91.05,5.03013698630137,-1.696899950504303
2020-08-05,19.16270059720638,18.81958514116114,33.96825396825397,123.77,402.47301562,112.36,9.37,40.3,91.0,5.027397260273973,-1.766999959945679
2020-08-06,19.30910678068015,18.85886005468381,39.14421553090333,123.93,360.71643144,111.6,9.84,40.395,90.9,5.03013698630137,-1.641550004482269
2020-08-07,19.01109874556923,18.87558807022458,32.27848101265823,123.05,433.93488583,111.46,10.18,39.78,90.8,5.032876712328767,-1.663299977779388
2020-08-10,18.86880293970717,18.89653482425763,27.80410742496051,123.89,532.36814198,112.58,10.55,41.905,90.8,5.036986301369863,-1.693749964237213
2020-08-11,19.18359375,18.94961975800647,37.38170347003155,123.0,626.629577,110.565,12.035,39.215,90.9,5.034246575342466,-1.388650000095367
2020-08-12,18.705078125,18.98582239554196,25.03937007874016,121.55,774.60123633,111.01,11.66,38.02,90.9,5.043835616438356,-1.302000045776367
2020-08-13,19.04031428216877,19.02694114756246,33.0188679245283,121.5,764.60984911,110.16,12.96,37.64,90.9,5.041095890410959,-1.413100004196167
2020-08-14,18.9226596491959,19.00844359088895,31.08320251177394,122.045,624.42674003,110.905,11.37,38.54,90.95,5.068493150684931,-1.419599950313568
2020-08-17,18.76484597911941,18.96896449852626,26.01880877742947,123.41,597.59997904,112.41,11.04,40.89,91.0,5.098630136986301,-1.600100040435791
2020-08-18,19.3065575791355,18.93478204283078,39.74960876369327,123.8,511.82993082,112.94,10.92,40.54,91.0,5.095890410958904,-1.694599986076355
2020-08-19,19.56640625,18.93478204283078,45.0,123.39,477.07444521,110.51,12.49,40.43,91.0,5.093150684931507,-1.500399947166443
2020-08-20,19.18359375,18.94435235533078,37.75351014040562,122.115,623.62145019,109.74,13.22,39.695,90.9,5.147945205479452,-1.326550006866456
2020-08-21,18.72291325633664,18.92899633887533,25.07788161993769,122.355,645.3956067,111.08,12.785,39.17,90.85,5.154794520547945,-1.359349966049194
2020-08-24,19.11323186407979,18.92154496674229,33.59253499222395,122.555,406.32039705,110.715,12.135,38.595,90.85,5.146575342465754,-1.343249976634979
2020-08-25,18.952533304748,18.92979347273389,31.98757763975155,122.5,391.0262422,111.21,11.58,38.72,90.7,5.153424657534247,-1.273800015449524
2020-08-26,18.64015519425676,18.94038979170911,22.01550387596899,120.495,372.84240462,107.09,12.825,37.175,90.65,5.150684931506849,-1.061649978160858
2020-08-27,18.513671875,18.95029554758152,20.89783281733746,120.705,373.00195466,109.095,11.485,37.365,90.6,5.147945205479452,-1.082849979400634
2020-08-28,18.705078125,18.95765767522736,25.0386398763524,121.435,348.40835295,110.43,11.6,38.015,90.55,5.145205479452055,-1.240500032901764
2020-08-31,18.705078125,18.97679830022735,25.15432098765432,122.25,289.59005161,110.59,12.35,37.9,90.5,5.142465753424657,-1.242799997329712
2020-09-01,18.896484375,18.99580930742381,30.35439137134052,123.29,298.6369377,110.96,11.83,39.27,90.5,5.13972602739726,-1.443600058555603
2020-09-02,19.21221078564809,19.0238544946671,39.07692307692308,123.495,308.36918314,111.575,11.49,38.97,90.55,5.134246575342466,-1.588649988174438
2020-09-03,19.21370550476092,19.03031053344243,39.1705069124424,123.03,331.7843363,110.47,12.2,39.01,90.5,5.128767123287671,-1.469799995422363
2020-09-04,19.70174249795047,19.03497992869092,47.23926380368098,122.105,298.18759671,111.3,12.86,39.2,90.30000000000001,5.128767123287671,-1.382349967956543
2020-09-07,19.18359375,19.04174498944997,38.43797856049004,121.19,272.43339445,109.91,13.13,37.24,90.30000000000001,5.120547945205479,-1.2255499958992
2020-09-08,19.56640625,19.07560833289174,46.02446483180428,121.455,262.29577948,110.9,12.115,37.545,90.05,5.121917808219179,-1.22775000333786
2020-09-09,18.627661208222,19.07957914587956,21.83206106870229,119.96,291.85107039,108.215,13.96,35.495,90.1,5.11917808219178,-0.9236000180244446
2020-09-10,19.18359375,19.07957914587956,38.56707317073171,118.335,246.94005861,104.75,15.99,34.065,90.2,5.116438356164384,-0.6915999948978424
2020-09-11,18.98147598932011,19.0473210538569,32.72450532724505,118.755,226.59758403,105.355,15.44,34.24,90.2,5.113698630136986,-0.7735999822616577
2020-09-14,18.705078125,19.0186101163569,25.07598784194529,119.135,200.29267664,106.745,13.965,34.57,90.1,5.105479452054794,-0.824099987745285
2020-09-15,18.86673219002807,19.01720348660444,27.92109256449166,118.6,290.14227173,106.65,13.0,34.4,90.0,5.104109589041096,-0.7670999765396118
2020-09-16,18.705078125,19.00194940419756,25.15151515151515,118.0,288.55349749,106.125,13.58,33.54000000000001,90.1,5.106849315068493,-0.6211499869823456
2020-09-17,18.16417586337547,18.96378504028741,15.1285930408472,118.01,273.30080247,106.37,13.26,33.19,90.1,5.109589041095891,-0.6377999782562256
2020-09-18,18.36109667796061,18.94211830470045,17.37160120845921,119.0,316.06674296,107.4,12.78,34.31,90.0,5.106849315068493,-0.7512999773025513
2020-09-21,17.39156585637568,18.89287706858941,7.993966817496228,118.675,245.5508105,107.355,13.27,34.035,90.1,5.104109589041096,-0.6862500011920929
2020-09-22,17.939453125,18.85140571442274,12.5,118.26,294.60709697,105.17,13.36,33.42,90.1,5.106849315068493,-0.5188000202178955
2020-09-23,17.556640625,18.81312446442274,9.323308270676693,118.455,246.79041618,105.76,13.835,33.085,90.05,5.108219178082192,-0.524150013923645
2020-09-24,17.65234375,18.76685878001711,9.90990990990991,116.65,192.57081358,102.68,14.99,31.26,90.0,5.109589041095891,-0.1842000037431717
2020-09-25,17.365234375,18.71494460421058,7.946026986506746,115.8,210.78637365,102.61,14.9,30.37,90.1,5.106849315068493,-0.007199999876320362
2020-09-28,17.94186177729328,18.68751179748305,13.02395209580838,114.1,171.48598571,100.13,15.895,29.395,90.0,5.108219178082192,0.1391499973833561
2020-09-29,17.365234375,18.62280102401186,8.071748878923767,115.36,216.25184983,100.87,16.285,31.235,90.05,5.105479452054794,-0.01710000028833747
2020-09-30,18.5865602492242,18.59013949065267,22.08955223880597,115.735,226.58259678,100.435,17.21,31.475,90.1,5.102739726027397,-0.06275000050663948
2020-10-09,17.83103396266424,18.54505416440814,11.62444113263785,116.845,191.05833813,102.23,14.92,32.39,90.1,5.078082191780822,-0.4051000028848648
2020-10-12,18.09909316426427,18.52426016133906,14.28571428571428,119.1,273.36413272,105.65,13.6,35.18,90.2,5.06027397260274,-0.6836000084877014
2020-10-13,18.705078125,18.51065503670307,26.59732540861813,119.1,252.25407646,106.06,13.86,35.19,90.2,5.057534246575343,-0.6850000023841858
2020-10-14,18.6926376252983,18.50199184738808,23.73887240356083,119.57,238.44939628,105.77,13.92,35.18,90.2,5.054794520547945,-0.6606000065803528
2020-10-15,18.92550093053639,18.51150337193074,33.18518518518518,118.88,216.5589169,105.7,14.51,35.18,90.2,5.071232876712329,-0.616100013256073
2020-10-16,19.18359375,18.5338341010974,40.38461538461539,119.68,263.76166233,106.755,14.43,34.715,90.15,5.072602739726028,-0.6987000107765198
2020-10-19,18.705078125,18.5338341010974,26.73559822747415,118.91,329.13865136,106.375,14.39,34.39,90.2,5.064383561643836,-0.553849995136261
2020-10-20,18.705078125,18.5338341010974,26.84365781710915,119.75,712.42580189,106.495,14.66,34.545,90.25,5.061643835616438,-0.8287500143051147
2020-10-21,19.18359375,18.5434044135974,40.6480117820324,119.47,834.61739057,105.03,16.05,34.115,90.3,5.058904109589041,-0.7748500108718872
2020-10-22,21.09765625,18.60625259574247,64.8529411764706,121.36,1186.76989403,104.63,18.195,35.15000000000001,90.4,5.056164383561644,-1.072499990463257
2020-10-23,19.94921875,18.6307697039171,52.27606461086637,119.485,1923.33761061,103.825,16.94,34.275,90.45,5.053424657534247,-0.7959499955177307
2020-10-26,20.71484375,18.66453974565209,60.26392961876833,120.165,1603.624861,103.24,19.335,34.36,90.45,5.045205479452054,-0.959199994802475
2020-10-27,21.36324943667461,18.73719493520791,66.76427525622255,121.3,1612.90465153,103.13,19.79,35.64,90.4,5.046575342465753,-1.148100018501282
2020-10-28,21.86328125,18.81375743520791,72.36842105263158,121.0,1576.3171236,103.19,19.53,35.99,90.4,5.043835616438356,-1.119600057601929
2020-10-29,21.10016534981449,18.89617423992766,64.81751824817519,120.89,1293.47936652,102.865,18.64,34.66,90.45,5.042465753424658,-1.021200001239777
2020-10-30,20.33203125,18.93445548992766,56.41399416909621,119.05,948.05003036,99.72,19.83,32.645,90.45,5.03972602739726,-0.6917000114917755
2020-11-02,19.18359375,18.94119274861699,40.32023289665211,117.3,595.20275434,98.32,18.99,32.09,90.5,5.032876712328767,-0.5034999847412109
2020-11-03,18.94520941032957,18.94919712479464,33.57558139534884,117.265,507.22316704,99.88,17.32,32.13,90.5,5.042465753424658,-0.5907000005245209
2020-11-04,19.1831000365494,18.95974271967868,36.71988388969521,117.2,472.54792587,100.29,18.17,32.32,90.5,5.043835616438356,-0.6173999905586243
2020-11-05,19.18359375,18.97569324051202,40.57971014492754,117.725,431.4632519,101.99,16.11,34.08,90.6,5.056164383561644,-0.6947499811649323
2020-11-06,18.84669131175605,18.99844375545804,29.08827785817655,117.61,386.38599755,100.78,16.44,33.26,90.6,5.068493150684931,-0.6373000144958496
2020-11-09,19.56640625,19.03862074119268,47.97687861271676,118.9,400.69786883,102.61,15.76,34.68,90.7,5.06027397260274,-0.7824000120162964
2020-11-10,19.08501236868167,19.09506895826955,35.35353535353535,118.595,376.29471098,102.19,16.365,34.285,90.6,5.06027397260274,-0.5920999944210052
2020-11-11,19.18359375,19.13654031243622,40.77809798270893,118.45,325.56251545,101.275,16.86,34.16,90.6,5.057534246575343,-0.533950001001358
2020-11-12,19.56640625,19.20353249993622,48.20143884892086,118.39,404.93494139,100.955,16.61,34.39,90.4,5.054794520547945,-0.5926499962806702
2020-11-13,20.33203125,19.29285541660288,57.04022988505747,119.0,846.01078451,101.0,17.86,34.89,90.2,5.054794520547945,-0.6830000281333923
2020-11-16,19.56640625,19.36622781243621,48.20659971305595,119.01,625.68893241,101.73,16.71,35.22,90.2,5.068493150684931,-0.7592999935150146
2020-11-17,18.705078125,19.39166835735977,26.21776504297994,117.545,584.60685382,101.09,16.585,34.045,90.2,5.067123287671233,-0.4344500005245209
2020-11-18,19.03934136883997,19.44747192382111,34.90701001430615,117.94,493.14034089,102.595,16.01,34.83,89.9,5.064383561643835,-0.5221500098705292
2020-11-19,18.29226912313433,19.43766221961811,16.42857142857143,117.95,431.76172454,102.54,14.895,34.05,89.9,5.061643835616438,-0.4966499954462051
2020-11-20,18.2982646979124,19.45323657745972,16.54778887303852,117.85,373.61009522,102.52,14.35,33.74,89.8,5.06027397260274,-0.576200008392334
2020-11-23,17.94873751405746,19.44822472245282,12.82051282051282,118.3,364.96456595,103.21,14.13,34.53,89.7,5.052054794520548,-0.5843999981880188
2020-11-24,18.322265625,19.43546430578615,17.63869132290185,118.75,372.29198327,103.33,14.93,35.09,89.7,5.049315068493151,-0.654699981212616
2020-11-25,19.18359375,19.45182950994288,41.19318181818182,118.33,439.27901895,101.21,16.02,34.84,89.7,5.046575342465753,-0.6460999846458435
2020-11-26,19.94921875,19.48595343725833,53.04964539007092,117.865,461.68161783,101.32,17.06,33.88,89.75,5.047945205479452,-0.4988000094890594
2020-11-27,19.52188816457429,19.49722991774414,45.3257790368272,117.84,434.81447621,100.32,16.85,33.61,89.7,5.049315068493151,-0.4302000105381012
2020-11-30,19.56640625,19.52594085524414,48.7977369165488,117.87,428.55718317,100.37,17.3,33.43,89.9,5.041095890410959,-0.4449000060558319
2020-12-01,18.705078125,19.52594085524414,26.55367231638418,118.2,385.55538873,101.47,16.62,34.17,89.9,5.041095890410959,-0.5692999958992004
2020-12-02,19.05192558910762,19.52155191654773,35.40197461212976,118.05,422.97579855,101.095,16.47,34.675,89.9,5.043835616438356,-0.6554499864578247
2020-12-03,18.5934429891075,19.43807814118465,21.97183098591549,118.58,373.51620846,100.53,16.39,34.615,90.0,5.041095890410959,-0.6114999949932098
2020-12-04,18.896484375,19.40298699535132,31.78621659634318,118.02,393.63932326,100.04,16.6,33.92,90.0,5.041095890410959,-0.5558000206947327
2020-12-07,19.64008907501532,19.36716183951849,49.57865168539326,117.54,325.907953,99.36,16.56,33.93,90.1,5.032876712328767,-0.488400012254715
2020-12-08,18.609375,19.27536602496267,22.15988779803647,117.8,326.96475508,98.89,16.31,33.83,90.1,5.03013698630137,-0.4955999851226807
2020-12-09,19.56640625,19.19880352496267,49.15966386554622,116.6,338.18111763,98.0,17.85,32.8,90.1,5.027397260273973,-0.2585999965667725
2020-12-10,19.85863330323328,19.15741912340996,51.46853146853147,116.16,658.79415013,96.97,18.41,31.86,90.15,5.024657534246575,-0.1700000017881393
2020-12-11,19.18359375,19.11913787340996,41.34078212290503,115.0,512.52015615,95.82,18.86,30.45,90.2,5.021917808219178,0.02899999916553497
2020-12-14,18.58030150330666,19.09902813185352,21.47838214783822,115.09,338.0315768,96.55,17.66,29.89,90.2,5.013698630136986,0.07970000058412552
2020-12-15,17.556640625,19.05274250567587,9.052924791086351,113.25,433.55987919,96.23,17.02,28.33,90.3,5.010958904109589,0.3158000111579895
2020-12-16,17.63496247766757,19.0011379203798,9.596662030598054,112.24,412.25931437,95.425,17.3,26.915,90.4,5.012328767123288,0.5134000182151794
2020-12-17,16.982421875,18.92776552454647,4.861111111111112,112.53,402.06121807,96.5,16.81,28.27,90.2,5.013698630136986,0.3632999956607819
2020-12-18,17.69433635796858,18.88935369275356,10.124826629681,112.3,395.51321194,96.25,16.98,28.56,90.3,5.010958904109589,0.3738999962806702
2020-12-21,17.748046875,18.82874171358689,10.66481994459834,113.03,379.95007287,96.32,16.03,28.595,90.4,5.002739726027397,0.3312000036239624
2020-12-22,18.59131113673719,18.81228500585541,22.40663900414938,111.825,541.12857052,93.965,18.86,27.255,90.4,5.004109589041096,0.5992999970912933
2020-12-23,18.44495564279278,18.78766373561517,19.47513812154696,111.55,696.68996203,94.715,17.69,26.6,90.4,5.001369863013698,0.6405999958515167
2020-12-24,17.29687703742188,18.71201276186256,6.068965517241379,109.705,643.50003304,92.725,18.185,23.385,90.4,5.001369863013698,1.045550048351287
2020-12-25,17.69272563344557,18.62403590797742,10.19283746556474,109.9,595.5599449,94.07,17.51,23.03,90.4,5.0,0.9171000123023987
